trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2641,False,"{'a': 0.3, 'e': 0.8077000000000212}",20,14,-14.284485627826719,"{0: 4, 1: 1, 2: 0, 3: 1, 4: 0}",1
2642,False,"{'a': 0.3, 'e': 0.8074000000000212}",20,0,-163.51185369511683,"{0: 11, 1: 0, 2: 6, 3: 0, 4: 3}",0
2643,False,"{'a': 0.3, 'e': 0.8071000000000212}",20,0,-97.48337056868937,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
2644,False,"{'a': 0.3, 'e': 0.8068000000000213}",20,0,-74.96166477714323,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
2645,False,"{'a': 0.3, 'e': 0.8065000000000213}",20,0,-49.28224015235046,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
2646,False,"{'a': 0.3, 'e': 0.8062000000000213}",20,6,-11.404298474076734,"{0: 11, 1: 2, 2: 0, 3: 1, 4: 0}",1
2647,False,"{'a': 0.3, 'e': 0.8059000000000214}",20,0,-30.635543465842243,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
2648,False,"{'a': 0.3, 'e': 0.8056000000000214}",30,19,-54.16044802010473,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 1}",1
2649,False,"{'a': 0.3, 'e': 0.8053000000000214}",20,8,-36.02940014122025,"{0: 9, 1: 0, 2: 1, 3: 2, 4: 0}",1
2650,False,"{'a': 0.3, 'e': 0.8050000000000215}",30,0,-127.95350632618018,"{0: 19, 1: 1, 2: 8, 3: 1, 4: 1}",0
2651,False,"{'a': 0.3, 'e': 0.8047000000000215}",20,0,-82.95524642960395,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
2652,False,"{'a': 0.3, 'e': 0.8044000000000215}",20,0,-92.22511053462655,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
2653,False,"{'a': 0.3, 'e': 0.8041000000000216}",20,0,-106.39967268056058,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
2654,False,"{'a': 0.3, 'e': 0.8038000000000216}",20,0,-212.3356812658097,"{0: 9, 1: 3, 2: 3, 3: 1, 4: 4}",0
2655,False,"{'a': 0.3, 'e': 0.8035000000000216}",30,0,-76.62807458634778,"{0: 20, 1: 1, 2: 8, 3: 1, 4: 0}",0
2656,False,"{'a': 0.3, 'e': 0.8032000000000217}",25,0,-149.51644439734127,"{0: 14, 1: 2, 2: 6, 3: 1, 4: 2}",0
2657,False,"{'a': 0.3, 'e': 0.8029000000000217}",20,0,-92.15385410451557,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
2658,False,"{'a': 0.3, 'e': 0.8026000000000217}",30,0,-126.4545882444737,"{0: 16, 1: 5, 2: 6, 3: 3, 4: 0}",0
2659,False,"{'a': 0.3, 'e': 0.8023000000000218}",20,0,-70.28641357748134,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
2660,False,"{'a': 0.3, 'e': 0.8020000000000218}",20,0,-175.07331080362368,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 4}",0
2661,False,"{'a': 0.3, 'e': 0.8017000000000218}",20,0,-70.98998380172618,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
2662,False,"{'a': 0.3, 'e': 0.8014000000000219}",20,14,-38.534662922561644,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 1}",1
2663,False,"{'a': 0.3, 'e': 0.8011000000000219}",30,0,-83.95890475467257,"{0: 22, 1: 3, 2: 2, 3: 2, 4: 1}",0
2664,False,"{'a': 0.3, 'e': 0.8008000000000219}",20,0,-22.371308899129964,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
2665,False,"{'a': 0.3, 'e': 0.800500000000022}",20,14,3.1008850158583803,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
2666,False,"{'a': 0.3, 'e': 0.800200000000022}",20,0,-54.226202910655644,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
2667,False,"{'a': 0.3, 'e': 0.799900000000022}",20,0,-77.20443024801693,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
2668,False,"{'a': 0.3, 'e': 0.7996000000000221}",25,0,-90.34933876209585,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
2669,False,"{'a': 0.3, 'e': 0.7993000000000221}",25,7,-32.21704546878313,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
2670,False,"{'a': 0.3, 'e': 0.7990000000000221}",20,0,-18.048423712184178,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
2671,False,"{'a': 0.3, 'e': 0.7987000000000222}",20,12,4.458001061010469,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
2672,False,"{'a': 0.3, 'e': 0.7984000000000222}",20,0,-180.06842013901877,"{0: 11, 1: 1, 2: 3, 3: 2, 4: 3}",1
2673,False,"{'a': 0.3, 'e': 0.7981000000000222}",30,0,-141.63594027612115,"{0: 18, 1: 2, 2: 7, 3: 2, 4: 1}",0
2674,False,"{'a': 0.3, 'e': 0.7978000000000223}",30,0,-167.82549028126542,"{0: 17, 1: 4, 2: 5, 3: 2, 4: 2}",0
2675,False,"{'a': 0.3, 'e': 0.7975000000000223}",20,8,-21.28853778639074,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1
2676,False,"{'a': 0.3, 'e': 0.7972000000000223}",25,0,-135.04572444214483,"{0: 16, 1: 0, 2: 7, 3: 0, 4: 2}",0
2677,False,"{'a': 0.3, 'e': 0.7969000000000224}",20,0,-119.27142246468831,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
2678,False,"{'a': 0.3, 'e': 0.7966000000000224}",20,8,-8.092349626519555,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
2679,False,"{'a': 0.3, 'e': 0.7963000000000224}",30,2,-106.70714201243364,"{0: 19, 1: 1, 2: 5, 3: 2, 4: 1}",1
2680,False,"{'a': 0.3, 'e': 0.7960000000000225}",25,3,-176.74073679619397,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 3}",1
2681,False,"{'a': 0.3, 'e': 0.7957000000000225}",20,0,-68.99273748221538,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
2682,False,"{'a': 0.3, 'e': 0.7954000000000225}",30,0,-99.14273110559614,"{0: 20, 1: 1, 2: 6, 3: 3, 4: 0}",0
2683,False,"{'a': 0.3, 'e': 0.7951000000000226}",20,0,-55.484520688836675,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
2684,False,"{'a': 0.3, 'e': 0.7948000000000226}",20,0,-108.52520153417353,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
2685,False,"{'a': 0.3, 'e': 0.7945000000000226}",20,11,-21.74818163083313,"{0: 6, 1: 1, 2: 1, 3: 1, 4: 0}",1
2686,False,"{'a': 0.3, 'e': 0.7942000000000227}",30,0,-82.564844527121,"{0: 23, 1: 0, 2: 5, 3: 1, 4: 1}",0
2687,False,"{'a': 0.3, 'e': 0.7939000000000227}",20,8,-41.310709483888864,"{0: 7, 1: 2, 2: 2, 3: 1, 4: 0}",1
2688,False,"{'a': 0.3, 'e': 0.7936000000000227}",20,0,-67.46323262078641,"{0: 11, 1: 4, 2: 4, 3: 1, 4: 0}",0
2689,False,"{'a': 0.3, 'e': 0.7933000000000228}",25,0,-85.50609819067662,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
2690,False,"{'a': 0.3, 'e': 0.7930000000000228}",25,20,7.2261034839557485,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2691,False,"{'a': 0.3, 'e': 0.7927000000000228}",30,0,-107.34803566975752,"{0: 23, 1: 0, 2: 5, 3: 0, 4: 2}",0
2692,False,"{'a': 0.3, 'e': 0.7924000000000229}",25,0,-124.01598170715698,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
2693,False,"{'a': 0.3, 'e': 0.7921000000000229}",25,0,-91.6557927356247,"{0: 16, 1: 0, 2: 8, 3: 0, 4: 1}",0
2694,False,"{'a': 0.3, 'e': 0.7918000000000229}",20,0,-74.40377277031901,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
2695,False,"{'a': 0.3, 'e': 0.791500000000023}",20,13,-0.7814036476878028,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
2696,False,"{'a': 0.3, 'e': 0.791200000000023}",20,0,-36.18121536718419,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
2697,False,"{'a': 0.3, 'e': 0.790900000000023}",25,0,-121.38359599333666,"{0: 17, 1: 0, 2: 6, 3: 0, 4: 2}",0
2698,False,"{'a': 0.3, 'e': 0.7906000000000231}",20,0,-73.57736146865241,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 0}",0
2699,False,"{'a': 0.3, 'e': 0.7903000000000231}",35,0,-125.73788659350296,"{0: 24, 1: 4, 2: 4, 3: 1, 4: 2}",0
2700,False,"{'a': 0.3, 'e': 0.7900000000000231}",25,6,-32.37095858800064,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 0}",1
2701,False,"{'a': 0.3, 'e': 0.7897000000000232}",35,0,-78.79409118966962,"{0: 24, 1: 3, 2: 7, 3: 1, 4: 0}",0
2702,False,"{'a': 0.3, 'e': 0.7894000000000232}",25,0,-33.03425654929298,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
2703,False,"{'a': 0.3, 'e': 0.7891000000000232}",30,0,-50.47673738443214,"{0: 23, 1: 2, 2: 3, 3: 2, 4: 0}",0
2704,False,"{'a': 0.3, 'e': 0.7888000000000233}",20,0,-91.00945186653921,"{0: 15, 1: 2, 2: 0, 3: 1, 4: 2}",0
2705,False,"{'a': 0.3, 'e': 0.7885000000000233}",20,6,-94.50999863752061,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 2}",1
2706,False,"{'a': 0.3, 'e': 0.7882000000000233}",20,0,-73.56854417458966,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
2707,False,"{'a': 0.3, 'e': 0.7879000000000234}",25,0,-62.152629246465025,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
2708,False,"{'a': 0.3, 'e': 0.7876000000000234}",20,0,-55.71211417870174,"{0: 13, 1: 3, 2: 2, 3: 2, 4: 0}",0
2709,False,"{'a': 0.3, 'e': 0.7873000000000234}",25,6,-103.42230628273155,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 2}",1
2710,False,"{'a': 0.3, 'e': 0.7870000000000235}",20,0,-35.73243901796865,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
2711,False,"{'a': 0.3, 'e': 0.7867000000000235}",20,0,-92.62011357673144,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
2712,False,"{'a': 0.3, 'e': 0.7864000000000235}",25,17,0.8853410911917496,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2713,False,"{'a': 0.3, 'e': 0.7861000000000236}",25,0,-173.64815764496672,"{0: 14, 1: 3, 2: 5, 3: 0, 4: 3}",0
2714,False,"{'a': 0.3, 'e': 0.7858000000000236}",20,0,-165.03004253952807,"{0: 10, 1: 2, 2: 3, 3: 3, 4: 2}",0
2715,False,"{'a': 0.3, 'e': 0.7855000000000236}",20,0,-47.108790042139,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
2716,False,"{'a': 0.3, 'e': 0.7852000000000237}",25,0,-98.84612535507392,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
2717,False,"{'a': 0.3, 'e': 0.7849000000000237}",20,16,6.1076421299973305,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2718,False,"{'a': 0.3, 'e': 0.7846000000000237}",20,8,-81.86294375893593,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 2}",1
2719,False,"{'a': 0.3, 'e': 0.7843000000000238}",20,0,-195.67798272112947,"{0: 13, 1: 0, 2: 1, 3: 2, 4: 4}",0
2720,False,"{'a': 0.3, 'e': 0.7840000000000238}",20,0,-86.62042657235368,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
2721,False,"{'a': 0.3, 'e': 0.7837000000000238}",30,17,-53.88655738556397,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 1}",1
2722,False,"{'a': 0.3, 'e': 0.7834000000000239}",20,13,-15.208995799847695,"{0: 5, 1: 1, 2: 0, 3: 1, 4: 0}",1
2723,False,"{'a': 0.3, 'e': 0.7831000000000239}",20,14,-22.082127326475778,"{0: 4, 1: 0, 2: 1, 3: 1, 4: 0}",1
2724,False,"{'a': 0.3, 'e': 0.7828000000000239}",20,0,-12.205881933759589,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
2725,False,"{'a': 0.3, 'e': 0.782500000000024}",25,0,-8.95031412146083,"{0: 20, 1: 4, 2: 1, 3: 0, 4: 0}",0
2726,False,"{'a': 0.3, 'e': 0.782200000000024}",30,0,-108.29910694926141,"{0: 22, 1: 1, 2: 5, 3: 0, 4: 2}",0
2727,False,"{'a': 0.3, 'e': 0.781900000000024}",20,0,-148.09131147296927,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 2}",1
2728,False,"{'a': 0.3, 'e': 0.781600000000024}",30,0,-95.5618814751218,"{0: 22, 1: 1, 2: 4, 3: 2, 4: 1}",0
2729,False,"{'a': 0.3, 'e': 0.7813000000000241}",20,0,-38.002325096758824,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
2730,False,"{'a': 0.3, 'e': 0.7810000000000241}",25,0,-100.99270377691595,"{0: 18, 1: 0, 2: 4, 3: 2, 4: 1}",0
2731,False,"{'a': 0.3, 'e': 0.7807000000000242}",30,0,-153.7580555923409,"{0: 17, 1: 1, 2: 9, 3: 2, 4: 1}",0
2732,False,"{'a': 0.3, 'e': 0.7804000000000242}",25,0,-138.01849060879928,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 3}",0
2733,False,"{'a': 0.3, 'e': 0.7801000000000242}",20,0,-88.44648894237459,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
2734,False,"{'a': 0.3, 'e': 0.7798000000000243}",25,0,-89.15312473678273,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
2735,False,"{'a': 0.3, 'e': 0.7795000000000243}",30,0,-41.46523805671674,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 1}",0
2736,False,"{'a': 0.3, 'e': 0.7792000000000243}",20,0,-82.63521931573898,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
2737,False,"{'a': 0.3, 'e': 0.7789000000000244}",25,0,-87.64156862336105,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
2738,False,"{'a': 0.3, 'e': 0.7786000000000244}",25,0,-60.698407574997255,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
2739,False,"{'a': 0.3, 'e': 0.7783000000000244}",35,0,-3.4709732113013345,"{0: 30, 1: 2, 2: 3, 3: 0, 4: 0}",0
2740,False,"{'a': 0.3, 'e': 0.7780000000000244}",30,13,18.75433537807073,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2741,False,"{'a': 0.3, 'e': 0.7777000000000245}",20,9,-56.584917416224506,"{0: 7, 1: 2, 2: 0, 3: 1, 4: 1}",1
2742,False,"{'a': 0.3, 'e': 0.7774000000000245}",20,0,-61.52363448183698,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
2743,False,"{'a': 0.3, 'e': 0.7771000000000245}",25,6,-80.97861541161757,"{0: 14, 1: 1, 2: 1, 3: 2, 4: 1}",1
2744,False,"{'a': 0.3, 'e': 0.7768000000000246}",20,0,-66.02714589778242,"{0: 13, 1: 2, 2: 3, 3: 2, 4: 0}",0
2745,False,"{'a': 0.3, 'e': 0.7765000000000246}",20,8,-89.93039903469631,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 2}",1
2746,False,"{'a': 0.3, 'e': 0.7762000000000246}",20,0,-32.7135064958385,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
2747,False,"{'a': 0.3, 'e': 0.7759000000000247}",20,2,-126.06621232583856,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 3}",1
2748,False,"{'a': 0.3, 'e': 0.7756000000000247}",20,0,-41.094311833983575,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
2749,False,"{'a': 0.3, 'e': 0.7753000000000247}",20,0,-53.814876566703724,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
2750,False,"{'a': 0.3, 'e': 0.7750000000000248}",25,0,-94.01183105399105,"{0: 16, 1: 1, 2: 7, 3: 0, 4: 1}",0
2751,False,"{'a': 0.3, 'e': 0.7747000000000248}",20,0,-115.7824365957651,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
2752,False,"{'a': 0.3, 'e': 0.7744000000000248}",25,1,-149.93251512214658,"{0: 17, 1: 1, 2: 1, 3: 2, 4: 3}",1
2753,False,"{'a': 0.3, 'e': 0.7741000000000249}",30,0,-102.33888093010312,"{0: 19, 1: 3, 2: 7, 3: 0, 4: 1}",0
2754,False,"{'a': 0.3, 'e': 0.7738000000000249}",20,0,-22.878705740630636,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
2755,False,"{'a': 0.3, 'e': 0.773500000000025}",20,0,-56.031205380461245,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
2756,False,"{'a': 0.3, 'e': 0.773200000000025}",20,0,-221.75521071696375,"{0: 11, 1: 0, 2: 3, 3: 2, 4: 4}",0
2757,False,"{'a': 0.3, 'e': 0.772900000000025}",25,0,-110.49873909195426,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
2758,False,"{'a': 0.3, 'e': 0.772600000000025}",25,0,-126.80437558055152,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
2759,False,"{'a': 0.3, 'e': 0.7723000000000251}",20,6,-14.386739519667058,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
2760,False,"{'a': 0.3, 'e': 0.7720000000000251}",25,17,-23.4159114118574,"{0: 5, 1: 0, 2: 3, 3: 0, 4: 0}",1
2761,False,"{'a': 0.3, 'e': 0.7717000000000251}",25,0,-18.516563145490558,"{0: 20, 1: 3, 2: 1, 3: 1, 4: 0}",0
2762,False,"{'a': 0.3, 'e': 0.7714000000000252}",30,19,14.4529002292508,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
2763,False,"{'a': 0.3, 'e': 0.7711000000000252}",20,0,-23.059011484458786,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",1
2764,False,"{'a': 0.3, 'e': 0.7708000000000252}",20,0,-66.82401522478902,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
2765,False,"{'a': 0.3, 'e': 0.7705000000000253}",30,0,-153.38016496062923,"{0: 21, 1: 2, 2: 3, 3: 1, 4: 3}",0
2766,False,"{'a': 0.3, 'e': 0.7702000000000253}",25,0,-8.889320728607853,"{0: 21, 1: 2, 2: 1, 3: 1, 4: 0}",0
2767,False,"{'a': 0.3, 'e': 0.7699000000000253}",25,0,-103.45020721504011,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 2}",0
2768,False,"{'a': 0.3, 'e': 0.7696000000000254}",20,0,-167.27673113398126,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 3}",0
2769,False,"{'a': 0.3, 'e': 0.7693000000000254}",25,0,-72.70074295579468,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 2}",0
2770,False,"{'a': 0.3, 'e': 0.7690000000000254}",30,0,-107.14747372761695,"{0: 19, 1: 5, 2: 3, 3: 2, 4: 1}",0
2771,False,"{'a': 0.3, 'e': 0.7687000000000255}",20,10,-47.98397122359818,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
2772,False,"{'a': 0.3, 'e': 0.7684000000000255}",20,0,-68.80116269881017,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
2773,False,"{'a': 0.3, 'e': 0.7681000000000255}",20,0,-99.04135292863303,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
2774,False,"{'a': 0.3, 'e': 0.7678000000000256}",25,0,-112.50175263297187,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
2775,False,"{'a': 0.3, 'e': 0.7675000000000256}",20,0,-69.92652581027608,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
2776,False,"{'a': 0.3, 'e': 0.7672000000000256}",25,18,-6.915666986038094,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
2777,False,"{'a': 0.3, 'e': 0.7669000000000257}",20,10,-62.21367236010451,"{0: 6, 1: 1, 2: 1, 3: 1, 4: 1}",1
2778,False,"{'a': 0.3, 'e': 0.7666000000000257}",20,0,-53.86560414292684,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
2779,False,"{'a': 0.3, 'e': 0.7663000000000257}",20,0,-114.36269166012298,"{0: 13, 1: 3, 2: 0, 3: 2, 4: 2}",0
2780,False,"{'a': 0.3, 'e': 0.7660000000000258}",20,0,-86.61675574616582,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
2781,False,"{'a': 0.3, 'e': 0.7657000000000258}",20,0,-63.91595793444602,"{0: 12, 1: 0, 2: 8, 3: 0, 4: 0}",0
2782,False,"{'a': 0.3, 'e': 0.7654000000000258}",25,0,-170.48157410317137,"{0: 12, 1: 3, 2: 7, 3: 1, 4: 2}",0
2783,False,"{'a': 0.3, 'e': 0.7651000000000259}",20,0,-134.24028687763547,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
2784,False,"{'a': 0.3, 'e': 0.7648000000000259}",25,1,-133.5272069036005,"{0: 18, 1: 0, 2: 2, 3: 1, 4: 3}",1
2785,False,"{'a': 0.3, 'e': 0.7645000000000259}",20,0,-121.20745399401517,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
2786,False,"{'a': 0.3, 'e': 0.764200000000026}",25,2,-95.18759566720198,"{0: 16, 1: 2, 2: 3, 3: 0, 4: 2}",1
2787,False,"{'a': 0.3, 'e': 0.763900000000026}",20,0,-74.97331688666459,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
2788,False,"{'a': 0.3, 'e': 0.763600000000026}",20,0,-23.521241870983197,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
2789,False,"{'a': 0.3, 'e': 0.7633000000000261}",25,0,-131.6699456007072,"{0: 11, 1: 6, 2: 6, 3: 1, 4: 1}",0
2790,False,"{'a': 0.3, 'e': 0.7630000000000261}",20,2,-99.11435188752047,"{0: 10, 1: 2, 2: 4, 3: 1, 4: 1}",1
2791,False,"{'a': 0.3, 'e': 0.7627000000000261}",25,0,-112.36652182199063,"{0: 16, 1: 3, 2: 2, 3: 3, 4: 1}",0
2792,False,"{'a': 0.3, 'e': 0.7624000000000262}",25,0,-109.48838046954488,"{0: 17, 1: 0, 2: 5, 3: 2, 4: 1}",0
2793,False,"{'a': 0.3, 'e': 0.7621000000000262}",30,0,-176.77186764365865,"{0: 18, 1: 3, 2: 6, 3: 0, 4: 3}",0
2794,False,"{'a': 0.3, 'e': 0.7618000000000262}",25,0,-137.62686041651207,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 3}",0
2795,False,"{'a': 0.3, 'e': 0.7615000000000263}",25,0,-118.36673699670338,"{0: 17, 1: 0, 2: 6, 3: 0, 4: 2}",0
2796,False,"{'a': 0.3, 'e': 0.7612000000000263}",20,0,-42.98415543352533,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
2797,False,"{'a': 0.3, 'e': 0.7609000000000263}",25,0,-35.84338629499121,"{0: 16, 1: 6, 2: 3, 3: 0, 4: 0}",0
2798,False,"{'a': 0.3, 'e': 0.7606000000000264}",20,6,-23.803297225869052,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
2799,False,"{'a': 0.3, 'e': 0.7603000000000264}",30,14,-57.981183971861185,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 1}",1
2800,False,"{'a': 0.3, 'e': 0.7600000000000264}",35,0,-131.23397934216715,"{0: 23, 1: 1, 2: 8, 3: 2, 4: 1}",0
2801,False,"{'a': 0.3, 'e': 0.7597000000000265}",20,0,-53.48687733359563,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
2802,False,"{'a': 0.3, 'e': 0.7594000000000265}",20,0,-21.454854621840955,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
2803,False,"{'a': 0.3, 'e': 0.7591000000000265}",30,0,-102.41203423337632,"{0: 22, 1: 2, 2: 4, 3: 0, 4: 2}",0
2804,False,"{'a': 0.3, 'e': 0.7588000000000266}",25,14,-17.903665406176202,"{0: 7, 1: 2, 2: 2, 3: 0, 4: 0}",1
2805,False,"{'a': 0.3, 'e': 0.7585000000000266}",25,0,-101.96667848907668,"{0: 16, 1: 1, 2: 7, 3: 0, 4: 1}",0
2806,False,"{'a': 0.3, 'e': 0.7582000000000266}",20,0,-17.67820838136527,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",0
2807,False,"{'a': 0.3, 'e': 0.7579000000000267}",20,0,-36.15849594304853,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
2808,False,"{'a': 0.3, 'e': 0.7576000000000267}",20,0,-82.55525002436474,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
2809,False,"{'a': 0.3, 'e': 0.7573000000000267}",20,11,-11.522224294917931,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
2810,False,"{'a': 0.3, 'e': 0.7570000000000268}",20,0,-89.90176423987637,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
2811,False,"{'a': 0.3, 'e': 0.7567000000000268}",20,11,-0.8932017886151584,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
2812,False,"{'a': 0.3, 'e': 0.7564000000000268}",20,11,-58.29751759417266,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 1}",1
2813,False,"{'a': 0.3, 'e': 0.7561000000000269}",20,0,-80.41153026439846,"{0: 10, 1: 2, 2: 8, 3: 0, 4: 0}",0
2814,False,"{'a': 0.3, 'e': 0.7558000000000269}",20,2,-68.56250740187102,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 1}",1
2815,False,"{'a': 0.3, 'e': 0.7555000000000269}",25,0,-152.28440857351177,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 4}",0
2816,False,"{'a': 0.3, 'e': 0.755200000000027}",25,3,-72.87203019479686,"{0: 17, 1: 0, 2: 2, 3: 2, 4: 1}",1
2817,False,"{'a': 0.3, 'e': 0.754900000000027}",20,15,-3.0246642936739674,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
2818,False,"{'a': 0.3, 'e': 0.754600000000027}",30,12,-21.662712729285033,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 0}",1
2819,False,"{'a': 0.3, 'e': 0.7543000000000271}",20,0,-65.40369775019919,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
2820,False,"{'a': 0.3, 'e': 0.7540000000000271}",20,0,-57.751054138108124,"{0: 14, 1: 0, 2: 4, 3: 2, 4: 0}",0
2821,False,"{'a': 0.3, 'e': 0.7537000000000271}",20,0,-69.44744790845665,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
